SEQTITULO;NROEMPRESAMAE;CODESPECIE;TIPOESPECIE;NROBANCO;SEQAGENCIA;SEQDEPOSITARIO;NROEMPRESA;SEQGERENTE;SEQVENDEDOR;SEQPESSOA;VERSAOPESSOA;OBRIGDIREITO;NROTITULO;SERIETITULO;NROPARCELA;QTDPARCELA;NRODOCUMENTO;SERIEDOC;ORIGEMDOC;VLRORIGINAL;VLRNOMINAL;VLRPAGO;VLRTARIFA;VLRJUROMORA;PERJUROMORA;PERMULTA;VLRMULTA;DTAVENCIMENTO;TIPOVENCORIGINAL;DTAPROGRAMADA;DTAEMISSAO;DTAINCLUSAO;DTAQUITACAO;DTAMOVIMENTO;QTDCOBRANCA;PROVENIENCIA;ORDENACARGA;NROCARGA;DTACARGA;ACERTADACARGA;ABERTOQUITADO;SITUACAO;SITJURIDICA;OBSERVACAO;GEROUOCRATRASO;GEROUAGENDACOBR;VLRJUROSNEGOC;VLRMULTANEGOC;GERADOSCI;VLRDESCCOMERCIAL;DTAALTERACAO;USUALTERACAO;SEQPESSOANOTA;VERSAOPESSOANOTA;PAGCHEQUEVINC;LOTEPAGTO;PERCADMINISTRACAO;VLRADMINISTRACAO;IMPRIMIUFATURA;IMPRIMIUDUPLICATA;GERADOSCICANCEL;GEROUSERASA;IMPRIMIUBOLETO;LINKERP;NROALTDEPOSITARIO;SEQMOTORISTA;DTAVALNEGOCIACAO;USUNEGOCIACAO;DTANEGOCIACAO;DTAPROMESSANEGOC;USUCOBRANCA;APPORIGEM;GERADOPFIN;EXCLUIDOPFIN;GERANEGSCI;NROAUTELETRONICA;SEQGERACAOSCI;QTDCUPONS;TAXACUPOM;SEQTALAO;ULTSEQMODCARTCOBR;ULTIMAORDEMCARCOBR;DTABASECOBRANCA;DTAGERADOPEFIN;DTAEXCLUIDOPEFIN;DTAVENCIMENTOORIG;MOTIVOALTVENCTOORIG;NROGIFTCARD;NUMERONFSE;INDCONTROLASALDO;NRONSU;SEQEXPFLUXOCAIXA;SEQMOTIVOSUSPLIB;SUSPLIB;DTAALTERACAOSUSPLIB;USUALTERACAOSUSPLIB;IDSESSION;GERAESOCIAL;VLRTARCONVENIO;SEQIDENTIFICADOR;DTAHORAULTENVIOEMAIL;NROPROCIMPORTACAO;SERIENFSE
671293;3;DUPP;T;900;1;2;13;;;21155;0;O;273;IMP;1;1;273;6;INTE;4250;4250;0;0;0;0;0;0;2026-02-25-00.00.00.000000;P;2026-02-25-00.00.00.000000;2026-01-25-00.00.00.000000;2026-02-10-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-10-00.00.00.000000;INTEGRACAO;21155;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2820;;;;;;;;;;;
671296;3;DUPP;T;900;1;2;11;;;21155;0;O;276;IMP;1;1;276;6;INTE;4250;4250;0;0;0;0;0;0;2026-02-25-00.00.00.000000;P;2026-02-25-00.00.00.000000;2026-01-25-00.00.00.000000;2026-02-10-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-10-00.00.00.000000;INTEGRACAO;21155;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2820;;;;;;;;;;;
671299;3;DUPP;T;900;1;2;18;;;21155;0;O;275;IMP;1;1;275;6;INTE;4250;4250;0;0;0;0;0;0;2026-02-25-00.00.00.000000;P;2026-02-25-00.00.00.000000;2026-01-25-00.00.00.000000;2026-02-10-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-10-00.00.00.000000;INTEGRACAO;21155;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2820;;;;;;;;;;;
671302;3;DUPP;T;900;1;2;900;;;4886;1;O;20250703;IMP;1;1;20250703;IMP;INTE;4250,56;4250,56;0;0;0;0;0;0;2026-02-10-00.00.00.000000;P;2026-02-10-00.00.00.000000;2025-07-03-00.00.00.000000;2026-02-10-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-10-00.00.00.000000;INTEGRACAO;4886;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2820;;;;;;;;;;;
671356;3;DUPP;T;900;1;2;4;;;15821;0;O;20251118;IMP;1;1;20251118;IMP;INTE;4306,65;4306,65;0;0;0;0;0;0;2025-12-08-00.00.00.000000;P;2025-12-08-00.00.00.000000;2025-11-18-00.00.00.000000;2026-02-10-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-10-00.00.00.000000;INTEGRACAO;15821;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2820;;;;;;;;;;;
671359;3;DUPP;T;900;1;2;4;;;11618;0;O;20251118;IMP;1;1;20251118;IMP;INTE;4306,65;4306,65;0;0;0;0;0;0;2025-12-08-00.00.00.000000;P;2025-12-08-00.00.00.000000;2025-11-18-00.00.00.000000;2026-02-10-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-10-00.00.00.000000;INTEGRACAO;11618;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2820;;;;;;;;;;;
671362;3;DUPP;T;900;1;2;4;;;2203;0;O;20251118;IMP;1;1;20251118;IMP;INTE;4306,65;4306,65;0;0;0;0;0;0;2025-12-08-00.00.00.000000;P;2025-12-08-00.00.00.000000;2025-11-18-00.00.00.000000;2026-02-10-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-10-00.00.00.000000;INTEGRACAO;2203;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2820;;;;;;;;;;;
671374;3;DUPP;T;900;1;2;16;;;11773;0;O;20260131;IMP;1;1;20260131;IMP;INTE;4309,9;4309,9;0;0;0;0;0;0;2026-01-31-00.00.00.000000;V;2026-02-02-00.00.00.000000;2026-01-31-00.00.00.000000;2026-02-10-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-10-00.00.00.000000;INTEGRACAO;11773;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2820;;;;;;;;;;;
671410;3;DUPP;T;900;1;2;16;;;11773;0;O;20250624;IMP;1;1;20250624;IMP;INTE;4353,59;4353,59;0;0;0;0;0;0;2025-06-24-00.00.00.000000;V;2025-06-24-00.00.00.000000;2025-06-24-00.00.00.000000;2026-02-10-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-10-00.00.00.000000;INTEGRACAO;11773;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2820;;;;;;;;;;;
672004;3;DUPP;T;900;1;2;1;;;901;2;O;20251110;IMP;1;1;20251110;IMP;INTE;5000;5000;0;0;0;0;0;0;2025-11-11-00.00.00.000000;P;2025-11-11-00.00.00.000000;2025-11-10-00.00.00.000000;2026-02-10-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-10-00.00.00.000000;INTEGRACAO;901;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2820;;;;;;;;;;;
672007;3;DUPP;T;900;1;2;4;;;901;2;O;20251110;IMP;1;1;20251110;IMP;INTE;5000;5000;0;0;0;0;0;0;2025-11-11-00.00.00.000000;P;2025-11-11-00.00.00.000000;2025-11-10-00.00.00.000000;2026-02-10-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-10-00.00.00.000000;INTEGRACAO;901;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2820;;;;;;;;;;;
672010;3;DUPP;T;900;1;2;13;;;901;2;O;20251110;IMP;1;1;20251110;IMP;INTE;5000;5000;0;0;0;0;0;0;2025-11-11-00.00.00.000000;P;2025-11-11-00.00.00.000000;2025-11-10-00.00.00.000000;2026-02-10-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-10-00.00.00.000000;INTEGRACAO;901;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2820;;;;;;;;;;;
672031;3;DUPP;T;900;1;2;901;;;21263;1;O;4130;IMP;3;1;4130;0;INTE;5025;5025;0;0;0;0;0;0;2026-01-22-00.00.00.000000;P;2026-01-22-00.00.00.000000;2025-10-24-00.00.00.000000;2026-02-10-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-10-00.00.00.000000;INTEGRACAO;21263;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2820;;;;;;;;;;;
672049;3;DUPP;T;900;1;2;8;;;11043;0;O;20260114;IMP;1;1;20260114;IMP;INTE;5030,86;5030,86;0;0;0;0;0;0;2026-02-12-00.00.00.000000;P;2026-02-12-00.00.00.000000;2026-01-14-00.00.00.000000;2026-02-10-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-10-00.00.00.000000;INTEGRACAO;11043;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2820;;;;;;;;;;;
672226;3;DUPP;T;900;1;2;10;;;14394;0;O;20251226;IMP;1;1;20251226;IMP;INTE;5312,44;5312,44;0;0;0;0;0;0;2026-01-06-00.00.00.000000;P;2026-01-06-00.00.00.000000;2025-12-26-00.00.00.000000;2026-02-10-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-10-00.00.00.000000;INTEGRACAO;14394;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2820;;;;;;;;;;;
672250;3;DUPP;T;900;1;2;900;;;901;2;O;20251110;IMP;1;1;20251110;IMP;INTE;5356,25;5356,25;0;0;0;0;0;0;2025-11-11-00.00.00.000000;P;2025-11-11-00.00.00.000000;2025-11-10-00.00.00.000000;2026-02-10-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-10-00.00.00.000000;INTEGRACAO;901;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2820;;;;;;;;;;;
672427;3;DUPP;T;900;1;2;15;;;901;2;O;20251110;IMP;1;1;20251110;IMP;INTE;5700;5700;0;0;0;0;0;0;2025-11-11-00.00.00.000000;P;2025-11-11-00.00.00.000000;2025-11-10-00.00.00.000000;2026-02-10-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-10-00.00.00.000000;INTEGRACAO;901;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2820;;;;;;;;;;;
672436;3;DUPP;T;900;1;2;15;;;21267;0;O;10550;IMP;2;1;10550;0;INTE;5701,56;5701,56;0;0;0;0;0;0;2026-02-10-00.00.00.000000;P;2026-02-10-00.00.00.000000;2025-12-12-00.00.00.000000;2026-02-10-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-10-00.00.00.000000;INTEGRACAO;21267;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2820;;;;;;;;;;;
672847;3;DUPP;T;900;1;2;900;;;16570;0;O;20260119;IMP;1;1;20260119;IMP;INTE;11199,57;11199,57;0;0;0;0;0;0;2026-02-04-00.00.00.000000;P;2026-02-04-00.00.00.000000;2026-01-19-00.00.00.000000;2026-02-10-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-10-00.00.00.000000;INTEGRACAO;16570;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2820;;;;;;;;;;;
672856;3;DUPP;T;900;1;2;18;;;21155;0;O;327;IMP;1;1;327;6;INTE;11248;11248;0;0;0;0;0;0;2026-02-27-00.00.00.000000;P;2026-02-27-00.00.00.000000;2026-01-27-00.00.00.000000;2026-02-10-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-10-00.00.00.000000;INTEGRACAO;21155;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14039;;;;;;;;;;;
672862;3;DUPP;T;900;1;2;3;;;2435;0;O;20250712;IMP;1;1;20250712;IMP;INTE;11253,67;11253,67;0;0;0;0;0;0;2025-07-18-00.00.00.000000;P;2025-07-18-00.00.00.000000;2025-07-12-00.00.00.000000;2026-02-10-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-10-00.00.00.000000;INTEGRACAO;2435;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2820;;;;;;;;;;;
672907;3;DUPP;T;900;1;2;16;;;11339;0;O;20260129;IMP;1;1;20260129;IMP;INTE;11462,21;11462,21;0;0;0;0;0;0;2026-01-29-00.00.00.000000;V;2026-01-29-00.00.00.000000;2026-01-29-00.00.00.000000;2026-02-10-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-10-00.00.00.000000;INTEGRACAO;11339;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2820;;;;;;;;;;;
672931;3;DUPP;T;900;1;2;7;;;21155;0;O;11;IMP;1;1;11;6;INTE;11567,8;11567,8;11567,8;0;0;0;0;0;2026-02-03-00.00.00.000000;P;2026-02-03-00.00.00.000000;2026-01-04-00.00.00.000000;2026-02-10-00.00.00.000000;2026-02-02-00.00.00.000000;2026-01-31-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-10-00.00.00.000000;INTEGRACAO;21155;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5041;;;;;;;;;;;
1917707;3;DUPP;T;900;1;2;13;;;8689;0;O;1063;1;1;1;1063;1;INTE;2765,75;2765,75;2765,75;0;0;0;0;0;2026-03-27-00.00.00.000000;P;2026-03-27-00.00.00.000000;2026-02-10-00.00.00.000000;2026-02-10-00.00.00.000000;2026-03-27-00.00.00.000000;2026-02-10-00.00.00.000000;0;S;18503;;;;Q;N;N;;;;;;;0;2026-03-25-16.51.11.000000;KETELYNMB13;8689;0;;;;;;;;;;1869501;;;;;;;;SM1063-1.13;;;;;;;;;;;;;;;;;;;;30872;;;;;;;;;;;
1917708;3;DUPP;T;900;1;2;18;;;10511;0;O;964239;0;1;1;964239;0;INTE;8116,22;8116,22;8116,22;0;0;0;0;0;2026-03-04-00.00.00.000000;P;2026-03-04-00.00.00.000000;2026-02-06-00.00.00.000000;2026-02-10-00.00.00.000000;2026-03-04-00.00.00.000000;2026-02-10-00.00.00.000000;0;S;18523;;;;Q;N;N;;;;;;;0;2026-02-10-00.00.00.000000;JEREDIA;10511;0;;;;;;;;;;1872027;;;;;;;;SM964239-0.18;;;;;;;;;;;;;;;;;;;;17015;;;;;;;;;;;
676180;3;DUPP;T;900;1;2;4;;;21155;0;O;176;IMP;1;1;176;6;INTE;21450,96;21450,96;0;0;0;0;0;0;2026-02-18-00.00.00.000000;P;2026-02-18-00.00.00.000000;2026-01-18-00.00.00.000000;2026-02-10-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-10-00.00.00.000000;INTEGRACAO;21155;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14326;;;;;;;;;;;
674653;3;DUPP;T;900;1;2;5;;;21155;0;O;177;IMP;1;1;177;6;INTE;9677,83;9677,83;0;0;0;0;0;0;2026-02-18-00.00.00.000000;P;2026-02-18-00.00.00.000000;2026-01-18-00.00.00.000000;2026-02-10-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-10-00.00.00.000000;INTEGRACAO;21155;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14326;;;;;;;;;;;
3630538;3;ODVIAG;T;900;1;2;17;;;11660;0;O;4942;0;1;1;4942;0;INTE;160;0;0;0;0;0;0;0;2026-02-18-00.00.00.000000;P;2026-02-18-00.00.00.000000;2026-02-05-00.00.00.000000;2026-02-16-00.00.00.000000;2026-04-28-00.00.00.000000;2026-02-16-00.00.00.000000;0;S;;;;;Q;C;N;ALIMENTAÇAO MOTORISTAS CAMINHAO;;;;;;0;2026-02-16-00.00.00.000000;PRGRACIE;11660;0;;;;;;;;;;3107501;;;;;;;;IntOrcamento;;;;;;;;;;;;;;;;;4942;;;49238;;;;;;N;;;;;
3631059;3;CARTAO;T;900;1;1;2;;;17007;0;D;20260202;;1;1;20260202;;TITU;5069,28;5069,28;5069,28;0;0;0;0;0;2026-03-05-00.00.00.000000;P;2026-03-05-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-16-00.00.00.000000;2026-03-05-00.00.00.000000;2026-02-16-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-16-00.00.00.000000;VACRISTI;17007;0;;;1,35;68,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58337;;;;;;;;;;;
3631108;3;CARTAO;T;900;1;1;2;;;17007;0;D;20260202;;1;1;20260202;;TITU;5964,64;5964,64;5964,64;0;0;0;0;0;2026-03-05-00.00.00.000000;P;2026-03-05-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-16-00.00.00.000000;2026-03-05-00.00.00.000000;2026-02-16-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-16-00.00.00.000000;VACRISTI;17007;0;;;1,35;80,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58234;;;;;;;;;;;
3631189;3;CARTAO;T;900;1;1;2;;;17007;0;D;20260202;;1;1;20260202;;TITU;1136,24;1136,24;1136,24;0;0;0;0;0;2026-03-05-00.00.00.000000;P;2026-03-05-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-16-00.00.00.000000;2026-03-05-00.00.00.000000;2026-02-16-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-16-00.00.00.000000;VACRISTI;17007;0;;;1,39;15,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58234;;;;;;;;;;;
3631203;3;CARTAO;T;900;1;1;2;;;6432;0;D;20260202;;1;1;20260202;;TITU;1639,4;1639,4;1639,4;0;0;0;0;0;2026-03-04-00.00.00.000000;P;2026-03-04-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-16-00.00.00.000000;2026-03-04-00.00.00.000000;2026-02-16-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-16-00.00.00.000000;VACRISTI;6432;0;;;2,39;39,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69039;;;;;;;;;;;
3631222;3;CARTAO;T;900;1;1;2;;;17007;0;D;20260202;;2;2;20260202;;TITU;32,95;32,95;32,95;0;0;0;0;0;2026-04-02-00.00.00.000000;P;2026-04-02-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-16-00.00.00.000000;2026-04-02-00.00.00.000000;2026-02-16-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-16-00.00.00.000000;VACRISTI;17007;0;;;2;,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-04-05-00.00.00.000000;E;;;;;104353;;;;;;;;;;;
3631226;3;CARTAO;T;900;1;1;2;;;17007;0;D;20260202;;1;2;20260202;;TITU;32,94;32,94;32,94;0;0;0;0;0;2026-03-05-00.00.00.000000;P;2026-03-05-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-16-00.00.00.000000;2026-03-05-00.00.00.000000;2026-02-16-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-16-00.00.00.000000;VACRISTI;17007;0;;;2;,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58234;;;;;;;;;;;
3631233;3;CARTAO;T;900;1;1;2;;;17007;0;D;20260202;;1;1;20260202;;TITU;57,47;57,47;57,47;0;0;0;0;0;2026-02-04-00.00.00.000000;P;2026-02-04-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-16-00.00.00.000000;2026-02-04-00.00.00.000000;2026-02-16-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-16-00.00.00.000000;VACRISTI;17007;0;;;1,39;,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15149;;;;;;;;;;;
3631240;3;CARTAO;T;900;1;1;2;;;6432;0;D;20260202;;1;1;20260202;;TITU;3466,34;3466,34;3466,34;0;0;0;0;0;2026-03-04-00.00.00.000000;P;2026-03-04-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-16-00.00.00.000000;2026-03-04-00.00.00.000000;2026-02-16-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-16-00.00.00.000000;VACRISTI;6432;0;;;1,3;45,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-30-00.00.00.000000;E;;;;;67833;;;;;;;;;;;
3631275;3;CARTAO;T;900;1;1;2;;;6432;0;D;20260202;;1;1;20260202;;TITU;1026,87;1026,87;1026,87;0;0;0;0;0;2026-04-06-00.00.00.000000;P;2026-04-06-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-16-00.00.00.000000;2026-04-06-00.00.00.000000;2026-02-16-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-16-00.00.00.000000;VACRISTI;6432;0;;;1,3;13,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-04-29-00.00.00.000000;E;;;;;109154;;;;;;;;;;;
3631285;3;CARDEB;T;900;1;1;2;;;17007;0;D;20260202;;1;1;20260202;;TITU;10029,55;10029,55;10029,55;0;0;0;0;0;2026-02-03-00.00.00.000000;P;2026-02-03-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-16-00.00.00.000000;2026-02-03-00.00.00.000000;2026-02-16-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-16-00.00.00.000000;VACRISTI;17007;0;;;,69;69,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69183;;;;;;;;;;;
3631395;3;CARDEB;T;900;1;1;2;;;17007;0;D;20260202;;1;1;20260202;;TITU;12222,11;12222,11;12222,11;0;0;0;0;0;2026-02-03-00.00.00.000000;P;2026-02-03-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-16-00.00.00.000000;2026-02-03-00.00.00.000000;2026-02-16-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-16-00.00.00.000000;VACRISTI;17007;0;;;,69;84,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12707;;;;;;;;;;;
3631532;3;CARDEB;T;900;1;1;2;;;17007;0;D;20260202;;1;1;20260202;;TITU;2600,72;2600,72;2600,72;0;0;0;0;0;2026-02-03-00.00.00.000000;P;2026-02-03-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-16-00.00.00.000000;2026-02-03-00.00.00.000000;2026-02-16-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-16-00.00.00.000000;VACRISTI;17007;0;;;,65;16,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69183;;;;;;;;;;;
3631572;3;CARDEB;T;900;1;1;2;;;9037;0;D;20260202;;1;1;20260202;;TITU;2153,57;2153,57;2153,57;0;0;0;0;0;2026-03-04-00.00.00.000000;P;2026-03-04-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-16-00.00.00.000000;2026-03-04-00.00.00.000000;2026-02-16-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-16-00.00.00.000000;VACRISTI;9037;0;;;3,2;68,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66334;;;;;;;;;;;
3631595;3;CARDEB;T;900;1;1;2;;;13360;0;D;20260202;;1;1;20260202;;TITU;265,72;265,72;265,72;0;0;0;0;0;2026-03-03-00.00.00.000000;P;2026-03-03-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-16-00.00.00.000000;2026-02-24-00.00.00.000000;2026-02-16-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-16-00.00.00.000000;VACRISTI;13360;0;;;3,74;9,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59885;;;;;;;;;;;
3631602;3;CARDEB;T;900;1;1;2;;;6432;0;D;20260202;;1;1;20260202;;TITU;4284,81;4284,81;4284,81;0;0;0;0;0;2026-02-03-00.00.00.000000;P;2026-02-03-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-16-00.00.00.000000;2026-02-03-00.00.00.000000;2026-02-16-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-16-00.00.00.000000;VACRISTI;6432;0;;;1;42,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67805;;;;;;;;;;;
3631639;3;CARDEB;T;900;1;1;2;;;17007;0;D;20260202;;1;1;20260202;;TITU;48,38;48,38;48,38;0;0;0;0;0;2026-03-30-00.00.00.000000;P;2026-03-30-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-16-00.00.00.000000;2026-02-18-00.00.00.000000;2026-02-16-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-16-00.00.00.000000;VACRISTI;17007;0;;;4,2;2,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56343;;;;;;;;;;;
3631645;3;TICKET;T;900;1;1;2;;;7640;0;D;20260202;;1;1;20260202;;TITU;4739,83;4739,83;4739,83;0;0;0;0;0;2026-02-16-00.00.00.000000;P;2026-02-16-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-16-00.00.00.000000;2026-02-18-00.00.00.000000;2026-02-16-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-16-00.00.00.000000;VACRISTI;7640;0;;;4;189,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56051;;;;;;;;;;;
3631735;3;TICKET;T;900;1;1;2;;;3336;0;D;20260202;;1;1;20260202;;TITU;546,77;546,77;546,77;0;0;0;0;0;2026-03-02-00.00.00.000000;P;2026-03-02-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-16-00.00.00.000000;2026-02-23-00.00.00.000000;2026-02-16-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-16-00.00.00.000000;VACRISTI;3336;0;;;4,5;24,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57857;;;;;;;;;;;
3631746;3;TICKET;T;900;1;1;2;;;17009;0;D;20260202;;1;1;20260202;;TITU;65,17;15;15;0;0;0;0;0;2026-03-10-00.00.00.000000;P;2026-03-10-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-16-00.00.00.000000;2026-03-10-00.00.00.000000;2026-02-16-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-16-00.00.00.000000;VACRISTI;17009;0;;;4,1;2,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-09-00.00.00.000000;E;;;;;81813;;;;;;;;;;;
