SEQFAMILIA;SEQCATEGORIA;NRODIVISAO;STATUS;INDREPLICACAO;INDGEROUREPLICACAO;DTABASEEXPORTACAO;NROBASEEXPORTACAO;DATAHORAALTERACAO;DATAHORAINTEGRAECOMMERCE;USUARIOALTERACAO;SEQCORRESPONDENCIA;NROBASEEXPORTACAOERP
1259;2061;1;A;S;;2024-11-26-16.46.17.000000;2651114;2024-11-26-16.46.17.000000;;LUSENA;;
1259;2052;1;A;S;;2024-11-26-16.46.17.000000;2651114;2024-11-26-16.46.17.000000;;LUSENA;;
1259;1979;1;A;S;;2024-11-26-16.46.17.000000;2651114;2024-11-26-16.46.17.000000;;LUSENA;;
1259;1978;1;A;S;;2024-11-26-16.46.17.000000;2651114;2024-11-26-16.46.17.000000;;LUSENA;;
1261;3172;1;A;S;;2024-11-26-16.46.17.000000;2651114;2024-11-26-16.46.17.000000;;LUSENA;;
1261;2061;1;A;S;;2024-11-26-16.46.17.000000;2651114;2024-11-26-16.46.17.000000;;LUSENA;;
1261;2052;1;A;S;;2024-11-26-16.46.17.000000;2651114;2024-11-26-16.46.17.000000;;LUSENA;;
1261;1979;1;A;S;;2024-11-26-16.46.17.000000;2651114;2024-11-26-16.46.17.000000;;LUSENA;;
1261;1978;1;A;S;;2024-11-26-16.46.17.000000;2651114;2024-11-26-16.46.17.000000;;LUSENA;;
1260;3160;1;A;S;;2024-11-26-16.47.35.000000;2651129;2024-11-26-16.47.35.000000;;LUSENA;;
1260;2061;1;A;S;;2024-11-26-16.47.35.000000;2651129;2024-11-26-16.47.35.000000;;LUSENA;;
1260;2052;1;A;S;;2024-11-26-16.47.35.000000;2651129;2024-11-26-16.47.35.000000;;LUSENA;;
1260;1979;1;A;S;;2024-11-26-16.47.35.000000;2651129;2024-11-26-16.47.35.000000;;LUSENA;;
1260;1978;1;A;S;;2024-11-26-16.47.35.000000;2651129;2024-11-26-16.47.35.000000;;LUSENA;;
1262;1;1;I;S;;2024-11-30-09.46.22.000000;2714436;2024-11-30-09.46.22.000000;;LUSENA;;
1262;2;1;I;S;;2024-11-30-09.46.22.000000;2714436;2024-11-30-09.46.22.000000;;LUSENA;;
1262;3;1;A;S;;2024-11-26-16.54.48.000000;2651215;2024-11-26-16.54.48.000000;;LUSENA;;
1262;4;1;A;S;;2024-11-26-16.54.48.000000;2651215;2024-11-26-16.54.48.000000;;LUSENA;;
1262;5;1;A;S;;2024-11-26-16.54.48.000000;2651215;2024-11-26-16.54.48.000000;;LUSENA;;
1262;6;1;A;S;;2024-11-26-16.54.48.000000;2651215;2024-11-26-16.54.48.000000;;LUSENA;;
1263;1;1;I;S;;2024-11-29-15.09.34.000000;2701200;2024-11-29-15.09.34.000000;;MYGOMES;;
1263;2;1;I;S;;2024-11-29-15.09.34.000000;2701200;2024-11-29-15.09.34.000000;;MYGOMES;;
1263;3;1;A;S;;2024-11-26-17.24.42.000000;2651570;2024-11-26-17.24.42.000000;;LUSENA;;
1263;4;1;A;S;;2024-11-26-17.24.42.000000;2651570;2024-11-26-17.24.42.000000;;LUSENA;;
1263;5;1;A;S;;2024-11-26-17.24.42.000000;2651570;2024-11-26-17.24.42.000000;;LUSENA;;
1263;6;1;A;S;;2024-11-26-17.24.42.000000;2651570;2024-11-26-17.24.42.000000;;LUSENA;;
1264;1;1;I;S;;2024-11-30-09.46.22.000000;2714436;2024-11-30-09.46.22.000000;;LUSENA;;
1264;2;1;I;S;;2024-11-30-09.46.22.000000;2714436;2024-11-30-09.46.22.000000;;LUSENA;;
1264;3;1;A;S;;2024-11-26-17.38.30.000000;2651734;2024-11-26-17.38.30.000000;;LUSENA;;
1264;4;1;A;S;;2024-11-26-17.38.30.000000;2651734;2024-11-26-17.38.30.000000;;LUSENA;;
1264;5;1;A;S;;2024-11-26-17.38.30.000000;2651734;2024-11-26-17.38.30.000000;;LUSENA;;
1264;6;1;A;S;;2024-11-26-17.38.30.000000;2651734;2024-11-26-17.38.30.000000;;LUSENA;;
1265;1;1;I;S;;2024-11-30-09.46.22.000000;2714436;2024-11-30-09.46.22.000000;;LUSENA;;
1265;2;1;I;S;;2024-11-30-09.46.22.000000;2714436;2024-11-30-09.46.22.000000;;LUSENA;;
1265;3;1;A;S;;2024-11-26-17.52.09.000000;2651896;2024-11-26-17.52.09.000000;;LUSENA;;
1265;4;1;A;S;;2024-11-26-17.52.09.000000;2651896;2024-11-26-17.52.09.000000;;LUSENA;;
1265;5;1;A;S;;2024-11-26-17.52.09.000000;2651896;2024-11-26-17.52.09.000000;;LUSENA;;
1265;6;1;A;S;;2024-11-26-17.52.09.000000;2651896;2024-11-26-17.52.09.000000;;LUSENA;;
1270;1;1;I;S;;2024-11-28-09.03.43.000000;2679780;2024-11-28-09.03.43.000000;;MYGOMES;;
1270;2;1;I;S;;2024-11-28-09.03.43.000000;2679780;2024-11-28-09.03.43.000000;;MYGOMES;;
1270;3;1;A;S;;2024-11-27-09.17.00.000000;2662859;2024-11-27-09.17.00.000000;;MYGOMES;;
1270;4;1;A;S;;2024-11-27-09.17.00.000000;2662859;2024-11-27-09.17.00.000000;;MYGOMES;;
1270;5;1;A;S;;2024-11-27-09.17.00.000000;2662859;2024-11-27-09.17.00.000000;;MYGOMES;;
1270;6;1;A;S;;2024-11-27-09.17.00.000000;2662859;2024-11-27-09.17.00.000000;;MYGOMES;;
1272;1;1;I;S;;2024-11-28-09.03.42.000000;2679780;2024-11-28-09.03.42.000000;;MYGOMES;;
1272;2;1;I;S;;2024-11-28-09.03.42.000000;2679780;2024-11-28-09.03.42.000000;;MYGOMES;;
1272;3;1;A;S;;2024-11-27-09.35.33.000000;2663080;2024-11-27-09.35.33.000000;;MYGOMES;;
1272;4;1;A;S;;2024-11-27-09.35.33.000000;2663080;2024-11-27-09.35.33.000000;;MYGOMES;;
1272;5;1;A;S;;2024-11-27-09.35.33.000000;2663080;2024-11-27-09.35.33.000000;;MYGOMES;;
1272;6;1;A;S;;2024-11-27-09.35.33.000000;2663080;2024-11-27-09.35.33.000000;;MYGOMES;;
1275;1;1;I;S;;2024-11-28-09.03.44.000000;2679780;2024-11-28-09.03.44.000000;;MYGOMES;;
1275;2;1;I;S;;2024-11-28-09.03.44.000000;2679780;2024-11-28-09.03.44.000000;;MYGOMES;;
1275;3;1;A;S;;2024-11-27-09.59.41.000000;2663366;2024-11-27-09.59.41.000000;;MYGOMES;;
1275;4;1;A;S;;2024-11-27-09.59.41.000000;2663366;2024-11-27-09.59.41.000000;;MYGOMES;;
1275;5;1;A;S;;2024-11-27-09.59.41.000000;2663366;2024-11-27-09.59.41.000000;;MYGOMES;;
1275;6;1;A;S;;2024-11-27-09.59.41.000000;2663366;2024-11-27-09.59.41.000000;;MYGOMES;;
1277;1;1;I;S;;2024-11-28-09.03.44.000000;2679780;2024-11-28-09.03.44.000000;;MYGOMES;;
1277;2;1;I;S;;2024-11-28-09.03.44.000000;2679780;2024-11-28-09.03.44.000000;;MYGOMES;;
1277;3;1;A;S;;2024-11-27-10.23.10.000000;2663645;2024-11-27-10.23.10.000000;;MYGOMES;;
1277;4;1;A;S;;2024-11-27-10.23.10.000000;2663645;2024-11-27-10.23.10.000000;;MYGOMES;;
1277;5;1;A;S;;2024-11-27-10.23.10.000000;2663645;2024-11-27-10.23.10.000000;;MYGOMES;;
1277;6;1;A;S;;2024-11-27-10.23.10.000000;2663645;2024-11-27-10.23.10.000000;;MYGOMES;;
1278;1;1;I;S;;2024-11-28-09.03.43.000000;2679780;2024-11-28-09.03.43.000000;;MYGOMES;;
1278;2;1;I;S;;2024-11-28-09.03.43.000000;2679780;2024-11-28-09.03.43.000000;;MYGOMES;;
1278;3;1;A;S;;2024-11-27-10.52.53.000000;2663998;2024-11-27-10.52.53.000000;;MYGOMES;;
1278;4;1;A;S;;2024-11-27-10.52.53.000000;2663998;2024-11-27-10.52.53.000000;;MYGOMES;;
1278;5;1;A;S;;2024-11-27-10.52.53.000000;2663998;2024-11-27-10.52.53.000000;;MYGOMES;;
1069;6;1;A;S;;2024-11-11-15.29.51.000000;2394139;2024-11-11-15.29.51.000000;;LUSENA;;
1070;1;1;I;S;;2024-11-13-13.55.07.000000;2427169;2024-11-13-13.55.07.000000;;LUSENA;;
1070;2;1;I;S;;2024-11-13-13.55.07.000000;2427169;2024-11-13-13.55.07.000000;;LUSENA;;
1070;3;1;A;S;;2024-11-11-15.40.21.000000;2394263;2024-11-11-15.40.21.000000;;LUSENA;;
1070;4;1;A;S;;2024-11-11-15.40.21.000000;2394263;2024-11-11-15.40.21.000000;;LUSENA;;
1070;5;1;A;S;;2024-11-11-15.40.21.000000;2394263;2024-11-11-15.40.21.000000;;LUSENA;;
1070;6;1;A;S;;2024-11-11-15.40.21.000000;2394263;2024-11-11-15.40.21.000000;;LUSENA;;
1072;1;1;I;S;;2024-11-13-13.55.08.000000;2427169;2024-11-13-13.55.08.000000;;LUSENA;;
1072;2;1;I;S;;2024-11-13-13.55.08.000000;2427169;2024-11-13-13.55.08.000000;;LUSENA;;
1072;3;1;A;S;;2024-11-11-15.51.57.000000;2394401;2024-11-11-15.51.57.000000;;LUSENA;;
1072;4;1;A;S;;2024-11-11-15.51.57.000000;2394401;2024-11-11-15.51.57.000000;;LUSENA;;
1072;5;1;A;S;;2024-11-11-15.51.57.000000;2394401;2024-11-11-15.51.57.000000;;LUSENA;;
1072;6;1;A;S;;2024-11-11-15.51.57.000000;2394401;2024-11-11-15.51.57.000000;;LUSENA;;
1074;1;1;I;S;;2024-11-13-13.55.08.000000;2427169;2024-11-13-13.55.08.000000;;LUSENA;;
1074;2;1;I;S;;2024-11-13-13.55.08.000000;2427169;2024-11-13-13.55.08.000000;;LUSENA;;
1074;3;1;A;S;;2024-11-11-16.09.34.000000;2394610;2024-11-11-16.09.34.000000;;LUSENA;;
1074;4;1;A;S;;2024-11-11-16.09.34.000000;2394610;2024-11-11-16.09.34.000000;;LUSENA;;
1074;5;1;A;S;;2024-11-11-16.09.34.000000;2394610;2024-11-11-16.09.34.000000;;LUSENA;;
1074;6;1;A;S;;2024-11-11-16.09.34.000000;2394610;2024-11-11-16.09.34.000000;;LUSENA;;
1075;1;1;I;S;;2024-11-13-13.55.08.000000;2427169;2024-11-13-13.55.08.000000;;LUSENA;;
1075;2;1;I;S;;2024-11-13-13.55.08.000000;2427169;2024-11-13-13.55.08.000000;;LUSENA;;
1075;3;1;A;S;;2024-11-11-16.32.56.000000;2394888;2024-11-11-16.32.56.000000;;LUSENA;;
1075;4;1;A;S;;2024-11-11-16.32.56.000000;2394888;2024-11-11-16.32.56.000000;;LUSENA;;
1075;5;1;A;S;;2024-11-11-16.32.56.000000;2394888;2024-11-11-16.32.56.000000;;LUSENA;;
1075;6;1;A;S;;2024-11-11-16.32.56.000000;2394888;2024-11-11-16.32.56.000000;;LUSENA;;
1076;1;1;I;S;;2024-11-13-13.55.08.000000;2427169;2024-11-13-13.55.08.000000;;LUSENA;;
1076;2;1;I;S;;2024-11-13-13.55.08.000000;2427169;2024-11-13-13.55.08.000000;;LUSENA;;
1076;3;1;A;S;;2024-11-11-16.52.41.000000;2395122;2024-11-11-16.52.41.000000;;LUSENA;;
1076;4;1;A;S;;2024-11-11-16.52.41.000000;2395122;2024-11-11-16.52.41.000000;;LUSENA;;
1076;5;1;A;S;;2024-11-11-16.52.41.000000;2395122;2024-11-11-16.52.41.000000;;LUSENA;;
1076;6;1;A;S;;2024-11-11-16.52.41.000000;2395122;2024-11-11-16.52.41.000000;;LUSENA;;
1077;1;1;I;S;;2024-11-13-13.55.27.000000;2427173;2024-11-13-13.55.27.000000;;LUSENA;;
1077;2;1;I;S;;2024-11-13-13.55.27.000000;2427173;2024-11-13-13.55.27.000000;;LUSENA;;
1077;3;1;A;S;;2024-11-11-17.49.00.000000;2395791;2024-11-11-17.49.00.000000;;LUSENA;;
1077;4;1;A;S;;2024-11-11-17.49.00.000000;2395791;2024-11-11-17.49.00.000000;;LUSENA;;
1077;5;1;A;S;;2024-11-11-17.49.00.000000;2395791;2024-11-11-17.49.00.000000;;LUSENA;;
1077;6;1;A;S;;2024-11-11-17.49.00.000000;2395791;2024-11-11-17.49.00.000000;;LUSENA;;
1136;1;1;I;S;;2024-11-19-17.20.15.000000;2532030;2024-11-19-17.20.15.000000;;LUSENA;;
1136;2;1;I;S;;2024-11-19-17.20.15.000000;2532030;2024-11-19-17.20.15.000000;;LUSENA;;
1136;3;1;A;S;;2024-11-14-08.53.45.000000;2440663;2024-11-14-08.53.45.000000;;CARIOS;;
1136;4;1;A;S;;2024-11-14-08.53.45.000000;2440663;2024-11-14-08.53.45.000000;;CARIOS;;
1136;5;1;A;S;;2024-11-14-08.53.45.000000;2440663;2024-11-14-08.53.45.000000;;CARIOS;;
1136;6;1;A;S;;2024-11-14-08.53.45.000000;2440663;2024-11-14-08.53.45.000000;;CARIOS;;
1138;1;1;I;S;;2024-11-19-17.20.15.000000;2532030;2024-11-19-17.20.15.000000;;LUSENA;;
1138;2;1;I;S;;2024-11-19-17.20.15.000000;2532030;2024-11-19-17.20.15.000000;;LUSENA;;
1138;3;1;A;S;;2024-11-14-09.10.36.000000;2440863;2024-11-14-09.10.36.000000;;CARIOS;;
1138;4;1;A;S;;2024-11-14-09.10.36.000000;2440863;2024-11-14-09.10.36.000000;;CARIOS;;
1138;5;1;A;S;;2024-11-14-09.10.36.000000;2440863;2024-11-14-09.10.36.000000;;CARIOS;;
1138;6;1;A;S;;2024-11-14-09.10.36.000000;2440863;2024-11-14-09.10.36.000000;;CARIOS;;
1139;1;1;I;S;;2024-11-19-17.20.15.000000;2532030;2024-11-19-17.20.15.000000;;LUSENA;;
1139;2;1;I;S;;2024-11-19-17.20.15.000000;2532030;2024-11-19-17.20.15.000000;;LUSENA;;
1139;3;1;A;S;;2024-11-14-09.22.34.000000;2441005;2024-11-14-09.22.34.000000;;CARIOS;;
1139;4;1;A;S;;2024-11-14-09.22.34.000000;2441005;2024-11-14-09.22.34.000000;;CARIOS;;
1139;5;1;A;S;;2024-11-14-09.22.34.000000;2441005;2024-11-14-09.22.34.000000;;CARIOS;;
1139;6;1;A;S;;2024-11-14-09.22.34.000000;2441005;2024-11-14-09.22.34.000000;;CARIOS;;
1140;1;1;I;S;;2024-11-19-17.20.15.000000;2532030;2024-11-19-17.20.15.000000;;LUSENA;;
1140;2;1;I;S;;2024-11-19-17.20.15.000000;2532030;2024-11-19-17.20.15.000000;;LUSENA;;
1140;3;1;A;S;;2024-11-14-09.44.27.000000;2441265;2024-11-14-09.44.27.000000;;CARIOS;;
1140;4;1;A;S;;2024-11-14-09.44.27.000000;2441265;2024-11-14-09.44.27.000000;;CARIOS;;
1140;5;1;A;S;;2024-11-14-09.44.27.000000;2441265;2024-11-14-09.44.27.000000;;CARIOS;;
1140;6;1;A;S;;2024-11-14-09.44.27.000000;2441265;2024-11-14-09.44.27.000000;;CARIOS;;
1142;1;1;I;S;;2024-11-19-17.20.15.000000;2532030;2024-11-19-17.20.15.000000;;LUSENA;;
1142;2;1;I;S;;2024-11-19-17.20.16.000000;2532030;2024-11-19-17.20.16.000000;;LUSENA;;
1142;3;1;A;S;;2024-11-14-10.07.31.000000;2441539;2024-11-14-10.07.31.000000;;CARIOS;;
1142;4;1;A;S;;2024-11-14-10.07.31.000000;2441539;2024-11-14-10.07.31.000000;;CARIOS;;
1142;5;1;A;S;;2024-11-14-10.07.31.000000;2441539;2024-11-14-10.07.31.000000;;CARIOS;;
1142;6;1;A;S;;2024-11-14-10.07.31.000000;2441539;2024-11-14-10.07.31.000000;;CARIOS;;
1232;1;1;I;S;;2024-11-23-08.51.04.000000;2594275;2024-11-23-08.51.04.000000;;LUSENA;;
1232;2;1;I;S;;2024-11-23-08.51.04.000000;2594275;2024-11-23-08.51.04.000000;;LUSENA;;
1232;3;1;A;S;;2024-11-23-08.24.17.000000;2593957;2024-11-23-08.24.17.000000;;LUSENA;;
1232;4;1;A;S;;2024-11-23-08.24.17.000000;2593957;2024-11-23-08.24.17.000000;;LUSENA;;
1232;5;1;A;S;;2024-11-23-08.24.17.000000;2593957;2024-11-23-08.24.17.000000;;LUSENA;;
1232;6;1;A;S;;2024-11-23-08.24.17.000000;2593957;2024-11-23-08.24.17.000000;;LUSENA;;
1233;1;1;I;S;;2024-11-23-08.51.04.000000;2594275;2024-11-23-08.51.04.000000;;LUSENA;;
1233;2;1;I;S;;2024-11-23-08.51.04.000000;2594275;2024-11-23-08.51.04.000000;;LUSENA;;
1233;3;1;A;S;;2024-11-23-08.34.04.000000;2594073;2024-11-23-08.34.04.000000;;LUSENA;;
1233;4;1;A;S;;2024-11-23-08.34.04.000000;2594073;2024-11-23-08.34.04.000000;;LUSENA;;
1233;5;1;A;S;;2024-11-23-08.34.04.000000;2594073;2024-11-23-08.34.04.000000;;LUSENA;;
1233;6;1;A;S;;2024-11-23-08.34.04.000000;2594073;2024-11-23-08.34.04.000000;;LUSENA;;
1234;1;1;I;S;;2024-11-23-08.51.04.000000;2594275;2024-11-23-08.51.04.000000;;LUSENA;;
1234;2;1;I;S;;2024-11-23-08.51.04.000000;2594275;2024-11-23-08.51.04.000000;;LUSENA;;
1234;3;1;A;S;;2024-11-23-08.49.49.000000;2594260;2024-11-23-08.49.49.000000;;LUSENA;;
1234;4;1;A;S;;2024-11-23-08.49.49.000000;2594260;2024-11-23-08.49.49.000000;;LUSENA;;
1234;5;1;A;S;;2024-11-23-08.49.49.000000;2594260;2024-11-23-08.49.49.000000;;LUSENA;;
1234;6;1;A;S;;2024-11-23-08.49.49.000000;2594260;2024-11-23-08.49.49.000000;;LUSENA;;
1234;3171;1;A;S;;2024-11-23-08.51.04.000000;2594275;2024-11-23-08.51.04.000000;;LUSENA;;
1234;2061;1;A;S;;2024-11-23-08.51.04.000000;2594275;2024-11-23-08.51.04.000000;;LUSENA;;
1234;2052;1;A;S;;2024-11-23-08.51.04.000000;2594275;2024-11-23-08.51.04.000000;;LUSENA;;
1234;1979;1;A;S;;2024-11-23-08.51.04.000000;2594275;2024-11-23-08.51.04.000000;;LUSENA;;
1234;1978;1;A;S;;2024-11-23-08.51.04.000000;2594275;2024-11-23-08.51.04.000000;;LUSENA;;
1232;3171;1;A;S;;2024-11-23-08.51.04.000000;2594275;2024-11-23-08.51.04.000000;;LUSENA;;
1232;2061;1;A;S;;2024-11-23-08.51.04.000000;2594275;2024-11-23-08.51.04.000000;;LUSENA;;
1232;2052;1;A;S;;2024-11-23-08.51.04.000000;2594275;2024-11-23-08.51.04.000000;;LUSENA;;
1232;1979;1;A;S;;2024-11-23-08.51.04.000000;2594275;2024-11-23-08.51.04.000000;;LUSENA;;
1232;1978;1;A;S;;2024-11-23-08.51.04.000000;2594275;2024-11-23-08.51.04.000000;;LUSENA;;
1233;3171;1;A;S;;2024-11-23-08.51.04.000000;2594275;2024-11-23-08.51.04.000000;;LUSENA;;
1233;2061;1;A;S;;2024-11-23-08.51.04.000000;2594275;2024-11-23-08.51.04.000000;;LUSENA;;
1233;2052;1;A;S;;2024-11-23-08.51.04.000000;2594275;2024-11-23-08.51.04.000000;;LUSENA;;
1233;1979;1;A;S;;2024-11-23-08.51.04.000000;2594275;2024-11-23-08.51.04.000000;;LUSENA;;
1233;1978;1;A;S;;2024-11-23-08.51.04.000000;2594275;2024-11-23-08.51.04.000000;;LUSENA;;
1230;3171;1;A;S;;2024-11-23-08.51.04.000000;2594275;2024-11-23-08.51.04.000000;;LUSENA;;
1230;2061;1;A;S;;2024-11-23-08.51.04.000000;2594275;2024-11-23-08.51.04.000000;;LUSENA;;
1230;2052;1;A;S;;2024-11-23-08.51.04.000000;2594275;2024-11-23-08.51.04.000000;;LUSENA;;
1230;1979;1;A;S;;2024-11-23-08.51.04.000000;2594275;2024-11-23-08.51.04.000000;;LUSENA;;
1230;1978;1;A;S;;2024-11-23-08.51.04.000000;2594275;2024-11-23-08.51.04.000000;;LUSENA;;
1229;3171;1;I;S;;2026-04-06-17.06.06.000000;5340657;2026-04-06-17.06.06.000000;;LUSENA;;0
1229;2061;1;A;S;;2026-04-06-17.06.07.000000;5340657;2026-04-06-17.06.07.000000;;LUSENA;;0
1229;2052;1;A;S;;2026-04-06-17.06.08.000000;5340657;2026-04-06-17.06.08.000000;;LUSENA;;0
1229;1979;1;A;S;;2026-04-06-17.06.08.000000;5340657;2026-04-06-17.06.08.000000;;LUSENA;;0
1229;1978;1;A;S;;2026-04-06-17.06.08.000000;5340657;2026-04-06-17.06.08.000000;;LUSENA;;0
1231;3171;1;A;S;;2024-11-23-08.51.05.000000;2594275;2024-11-23-08.51.05.000000;;LUSENA;;
1231;2061;1;A;S;;2024-11-23-08.51.05.000000;2594275;2024-11-23-08.51.05.000000;;LUSENA;;
1231;2052;1;A;S;;2024-11-23-08.51.05.000000;2594275;2024-11-23-08.51.05.000000;;LUSENA;;
1231;1979;1;A;S;;2024-11-23-08.51.05.000000;2594275;2024-11-23-08.51.05.000000;;LUSENA;;
1231;1978;1;A;S;;2024-11-23-08.51.05.000000;2594275;2024-11-23-08.51.05.000000;;LUSENA;;
1235;1;1;I;S;;2024-11-23-11.41.30.000000;2596298;2024-11-23-11.41.30.000000;;LUSENA;;
1235;2;1;I;S;;2024-11-23-11.41.30.000000;2596298;2024-11-23-11.41.30.000000;;LUSENA;;
1235;3;1;A;S;;2024-11-23-09.06.21.000000;2594456;2024-11-23-09.06.21.000000;;LUSENA;;
1235;4;1;A;S;;2024-11-23-09.06.21.000000;2594456;2024-11-23-09.06.21.000000;;LUSENA;;
1235;5;1;A;S;;2024-11-23-09.06.21.000000;2594456;2024-11-23-09.06.21.000000;;LUSENA;;
1235;6;1;A;S;;2024-11-23-09.06.21.000000;2594456;2024-11-23-09.06.21.000000;;LUSENA;;
1236;1;1;I;S;;2026-03-02-08.04.38.000000;5262423;2026-03-02-08.04.38.000000;;LUSENA;;0
1236;2;1;I;S;;2026-03-02-08.04.38.000000;5262423;2026-03-02-08.04.38.000000;;LUSENA;;0
1236;3;1;A;S;;2024-11-23-09.22.22.000000;2594646;2024-11-23-09.22.22.000000;;LUSENA;;
1236;4;1;A;S;;2024-11-23-09.22.22.000000;2594646;2024-11-23-09.22.22.000000;;LUSENA;;
1236;5;1;A;S;;2024-11-23-09.22.22.000000;2594646;2024-11-23-09.22.22.000000;;LUSENA;;
1236;6;1;A;S;;2024-11-23-09.22.22.000000;2594646;2024-11-23-09.22.22.000000;;LUSENA;;
1237;1;1;I;S;;2024-11-23-11.41.40.000000;2596300;2024-11-23-11.41.40.000000;;LUSENA;;
1237;2;1;I;S;;2024-11-23-11.41.41.000000;2596300;2024-11-23-11.41.41.000000;;LUSENA;;
1237;3;1;A;S;;2024-11-23-10.06.27.000000;2595170;2024-11-23-10.06.27.000000;;LUSENA;;
1237;4;1;A;S;;2024-11-23-10.06.27.000000;2595170;2024-11-23-10.06.27.000000;;LUSENA;;
1237;5;1;A;S;;2024-11-23-10.06.27.000000;2595170;2024-11-23-10.06.27.000000;;LUSENA;;
1237;6;1;A;S;;2024-11-23-10.06.27.000000;2595170;2024-11-23-10.06.27.000000;;LUSENA;;
1238;1;1;I;S;;2024-11-23-11.41.41.000000;2596300;2024-11-23-11.41.41.000000;;LUSENA;;
1238;2;1;I;S;;2024-11-23-11.41.41.000000;2596300;2024-11-23-11.41.41.000000;;LUSENA;;
1238;3;1;A;S;;2024-11-23-11.15.38.000000;2595991;2024-11-23-11.15.38.000000;;LUSENA;;
1238;4;1;A;S;;2024-11-23-11.15.38.000000;2595991;2024-11-23-11.15.38.000000;;LUSENA;;
1238;5;1;A;S;;2024-11-23-11.15.38.000000;2595991;2024-11-23-11.15.38.000000;;LUSENA;;
1238;6;1;A;S;;2024-11-23-11.15.38.000000;2595991;2024-11-23-11.15.38.000000;;LUSENA;;
1239;1;1;I;S;;2024-11-23-11.41.41.000000;2596300;2024-11-23-11.41.41.000000;;LUSENA;;
1239;2;1;I;S;;2024-11-23-11.41.41.000000;2596300;2024-11-23-11.41.41.000000;;LUSENA;;
1239;3;1;A;S;;2024-11-23-11.40.43.000000;2596288;2024-11-23-11.40.43.000000;;LUSENA;;
1239;4;1;A;S;;2024-11-23-11.40.43.000000;2596288;2024-11-23-11.40.43.000000;;LUSENA;;
1239;5;1;A;S;;2024-11-23-11.40.43.000000;2596288;2024-11-23-11.40.43.000000;;LUSENA;;
1079;1;1;I;S;;2024-11-13-13.55.31.000000;2427173;2024-11-13-13.55.31.000000;;LUSENA;;
1079;2;1;I;S;;2024-11-13-13.55.31.000000;2427173;2024-11-13-13.55.31.000000;;LUSENA;;
1079;3;1;A;S;;2024-11-12-09.10.07.000000;2406710;2024-11-12-09.10.07.000000;;LUSENA;;
1079;4;1;A;S;;2024-11-12-09.10.07.000000;2406710;2024-11-12-09.10.07.000000;;LUSENA;;
1079;5;1;A;S;;2024-11-12-09.10.07.000000;2406710;2024-11-12-09.10.07.000000;;LUSENA;;
1079;6;1;A;S;;2024-11-12-09.10.07.000000;2406710;2024-11-12-09.10.07.000000;;LUSENA;;
1080;1;1;I;S;;2024-11-13-13.55.27.000000;2427173;2024-11-13-13.55.27.000000;;LUSENA;;
1080;2;1;I;S;;2024-11-13-13.55.27.000000;2427173;2024-11-13-13.55.27.000000;;LUSENA;;
1080;3;1;A;S;;2024-11-12-09.44.05.000000;2407114;2024-11-12-09.44.05.000000;;LUSENA;;
1080;4;1;A;S;;2024-11-12-09.44.05.000000;2407114;2024-11-12-09.44.05.000000;;LUSENA;;
1080;5;1;A;S;;2024-11-12-09.44.05.000000;2407114;2024-11-12-09.44.05.000000;;LUSENA;;
1080;6;1;A;S;;2024-11-12-09.44.05.000000;2407114;2024-11-12-09.44.05.000000;;LUSENA;;
1083;1;1;I;S;;2024-11-13-13.55.29.000000;2427173;2024-11-13-13.55.29.000000;;LUSENA;;
1083;2;1;I;S;;2024-11-13-13.55.29.000000;2427173;2024-11-13-13.55.29.000000;;LUSENA;;
1083;3;1;A;S;;2024-11-12-09.59.02.000000;2407292;2024-11-12-09.59.02.000000;;LUSENA;;
1083;4;1;A;S;;2024-11-12-09.59.02.000000;2407292;2024-11-12-09.59.02.000000;;LUSENA;;
1083;5;1;A;S;;2024-11-12-09.59.02.000000;2407292;2024-11-12-09.59.02.000000;;LUSENA;;
1083;6;1;A;S;;2024-11-12-09.59.02.000000;2407292;2024-11-12-09.59.02.000000;;LUSENA;;
1086;1;1;I;S;;2024-11-13-13.55.30.000000;2427173;2024-11-13-13.55.30.000000;;LUSENA;;
1086;2;1;I;S;;2024-11-13-13.55.30.000000;2427173;2024-11-13-13.55.30.000000;;LUSENA;;
1086;3;1;A;S;;2024-11-12-10.18.01.000000;2407517;2024-11-12-10.18.01.000000;;LUSENA;;
1086;4;1;A;S;;2024-11-12-10.18.01.000000;2407517;2024-11-12-10.18.01.000000;;LUSENA;;
1086;5;1;A;S;;2024-11-12-10.18.01.000000;2407517;2024-11-12-10.18.01.000000;;LUSENA;;
1086;6;1;A;S;;2024-11-12-10.18.01.000000;2407517;2024-11-12-10.18.01.000000;;LUSENA;;
1088;1;1;I;S;;2024-11-13-13.55.29.000000;2427173;2024-11-13-13.55.29.000000;;LUSENA;;
1088;2;1;I;S;;2024-11-13-13.55.29.000000;2427173;2024-11-13-13.55.29.000000;;LUSENA;;
1088;3;1;A;S;;2024-11-12-10.53.51.000000;2407942;2024-11-12-10.53.51.000000;;LUSENA;;
1088;4;1;A;S;;2024-11-12-10.53.51.000000;2407942;2024-11-12-10.53.51.000000;;LUSENA;;
1088;5;1;A;S;;2024-11-12-10.53.51.000000;2407942;2024-11-12-10.53.51.000000;;LUSENA;;
1088;6;1;A;S;;2024-11-12-10.53.51.000000;2407942;2024-11-12-10.53.51.000000;;LUSENA;;
